Library System,Type of Library System,Year,Population Served,Resident cardholder new registrations,Non-resident cardholder new registrations,BC OneCard new registrations from within the federation,BC OneCard new registrations from outside the federation,Active resident cardholders at year-end,Active resident cardholders as % of population served,Active non-resident cardholders at year-end,"Active BC OneCard cardholders from within the federation, registered at year end","Active BC OneCard cardholders from outside of the federation, at year-end",Active BC OneCard cardholders at year-end,Total cardholders registered at end of year,Total active cardholders as % of population served,Total circulation to OneCard cardholders,Total circulation of print and other physical materials,Circulation of electronic materials,Circulation of all materials,Circulation per capita,Circulation per volume held,Circulation per hour open,Circulation of children's materials,Circulation of books,Circulation of restricted circulation audio materials (e.g. DAISY),Items returned to home library from BC OneCard cardholders at the end of the year,In library use of materials.,"Total circulation, including in-house use",In-person visits.,Total virtual visits.,Total library visits (in person + virtual),Interlibrary loan requests made to other libraries,Items borrowed from other libraries on interlibrary loan,Interlibrary loan borrowing fill rate for loan requests made to other libraries,"Interlibrary loans borrowed per 1,000 circulation",Interlibrary loan requests received from other libraries,Items lent to other libraries on interlibrary loan,Interlibrary loan lending fill rate for requests received,Catalogued print volumes added,Catalogued print volumes held,Uncatalogued print volumes held,Total print volumes held,% of total materials in print format,Print volumes per capita,Total print titles held,Print titles per capita,"Print periodicals, subscriptions held","Print periodicals, titles held","Print materials in other languages, volumes held","Audio-visual materials in other languages, volumes held","Total materials in other languages, volumes held","Total audio-visual materials, volumes added","Restricted circulation talking books, volumes held","General circulation audio materials, volumes held","Videos and DVDs, volumes held","Computer games and CD-ROMs, volumes held","Total audio-visual materials, volumes held","Audio-visual materials, titles held","Total physical materials, volumes added","Total physical materials, volumes held","Total physical materials, titles held","Electronic collections, volumes held","Electronic collections, titles held",% of total materials in electronic format,"Total materials, volumes held",Total materials (incl. non-print) per capita,"Total materials, titles held",Total licensed online database subscriptions,Licensed online databases with remote access,In-person adult reference transactions.,In-person children and teen reference transactions.,Electronic reference transactions.,Total reference transactions,Reference transactions per capita,Adult programs offered at the library,Adult outreach programs,Total adult programs,Total adult program attendance,Children's programs offered at the library,Children's outreach programs,Attendance at children's programs,Young adult programs offered at the library,Attendance at young adult programs,Young adult outreach programs,Total children's and young adult programs,Total children's and young adult program attendance,Total library programs in library,Total program attendance,Program attendance per capita,Children registered in Kids' Summer Reading Club,Young adults registered in Teen Reading Club,Other outreach activities,Total library outreach programs & activities,Total library programs,Newcomer / ELL programs,Attendance at newcomer / ELL programs,Number of newcomer / ELL programs offered outside of the library,"Professional Librarians, hours worked","Professional librarians, FTE","Full time equivalent professional librarians per 1,000 population","Library Technicians, hours worked","Library technicians, FTE","Community Librarians, hours worked","Community librarians, FTE","Other Staff, hours worked","Other staff, FTE","Total Employees, hours worked","Total employees, FTE","Full-time equivalent employees per 1,000 population served","Full-time equivalent employees per 10,000 circulation","Volunteers, hours worked",Volunteer FTEs,Full-time employees,Part-time employees,Total employees,Volunteers,Computers available for public use that provide access to the library catalogue only,Computers available for public use that provide access to the Internet only,Computers available for public use that provide access to the Internet and to application software,Public Internet access computers,"Public Internet access computers per 1,000 service population",Other computers available for public use,Total computers available for public use,Number of service points with wireless internet,Number of times wireless Internet was used,Online database sessions,Number of public access workstation sessions.,Total website and catalogue page views,eReaders,Devices for the visually disabled,Audio visual players,Cameras,Game consoles,Other (describe),Service points,Other occupied facilities,Do you have any LEED certified library buildings?,Do you have any Shared Space facilities?,"Total square metres, all service points",Total square metres per capita,Public seating,Public meeting room capacity,"Total hours open, all service points",Average hours open per week - all service points,Days open per year - all service points,"Municipal support, operating","Municipal support, capital",Municipal support,"Regional district support, operating","Regional district support, capital",Regional district support,Total local government support,Local government support per capita,Total LLB grants,"Provincial project grants, non-LLB",Federal project grants,Other project grants,Total Project grants (excluding LLB grants),Library generated revenue,Donations and fundraising,Other revenue,Total revenue,Revenue per capita,Transfers from reserve funds,Salaries and benefits,Physical library materials,"Electronic databases, online subscriptions, and eBooks",Total library materials (physical and electronic) expenditure,Total library materials (physical and electronic) expenditure per capita,Computer systems and telecommunications,Library facilities,Capital expenditure,Other expenditure,Total expenditure,Total expenditure per capita,Transfers to reserve,Amortization of tangible assets
Prince Rupert,M,2011," 14,896 ", 427 , 9 , 59 , 29 ," 4,065 ",27%, 19 , 165 , 152 , 317 ," 4,401 ",30%," 1,370 "," 73,787 ", 833 ," 74,620 ",5.0,0.6,31.1," 18,926 "," 56,651 ", -   , 312 ," 10,493 "," 85,113 "," 82,920 "," 29,397 "," 112,317 "," 1,384 "," 1,046 ",76%,14.0," 1,744 "," 1,298 ",74%," 2,827 "," 63,433 ", 746 ," 64,179 ",54%,4.3," 59,880 ",4.0, 143 , 144 ," 1,170 ", 2 ," 1,172 ", 177 , -   ," 1,619 "," 3,704 ", 18 ," 5,341 "," 5,241 "," 3,004 "," 69,663 "," 65,265 "," 49,056 "," 21,406 ",41%," 118,719 ",8.0," 86,671 ", 19 , 13 ," 1,648 ", n.d. , 15 ," 1,663 ",0.1, 211 , -   , 211 ," 1,385 ", 116 , 2 ," 1,120 ", 9 , 25 , -   , 127 ," 1,145 ", 336 ," 2,530 ",0.2, 51 , 2 , 24 , 26 , 362 , 45 , 326 , -   ," 3,180 ",1.7,0.12," 1,820 ",1.0, -   ,0.0," 12,400 ",6.8," 17,400 ",9.6,0.64,1.3, 80 ,0.0, 6 , 9 , 15 , 15 , 4 , -   , 8 , 8 ,0.5, 1 , 13 , 1 , n.d. , 808 ," 14,386 ", n.d. ,,,,,,, 1 , -   ,No,No," 1,290 ",0.09, 86 , 75 ," 2,400 ", 48 , 286 ," $500,000 ", $-   ," $500,000 "," $4,000 ", $-   ," $4,000 "," $504,000 ", $33.83 ," $80,239 "," $1,125 "," $7,581 "," $13,625 "," $22,331 "," $23,722 "," $1,656 ", $-   ," $631,948 ", $42.42 , $-   ," $486,449 "," $50,936 "," $7,019 "," $57,955 ", $3.89 ," $16,551 "," $42,645 "," $8,122 "," $15,626 "," $627,348 ", $42.12 , $-   , n.a. 
Radium Hot Springs,M,2011," 1,015 ", 108 , -   , 10 , 7 , 328 ,32%, -   , 15 , 13 , 28 , 356 ,35%, 45 ," 2,954 ", n.a. ," 2,954 ",2.9,0.5,4.3, 881 ," 2,151 ", n.a. , 4 , n.d. ," 2,954 "," 1,741 ", 60 ," 1,801 ", 49 , 31 ,63%,10.5, 611 , 230 ,38%, 550 ," 6,141 ", 128 ," 6,269 ",100%,6.2," 6,036 ",5.9, 3 , 10 , 6 , -   , 6 , n.d. , -   , 4 , -   , -   , 4 , 3 , 550 ," 6,276 "," 6,049 ", -   , -   ,0%," 6,276 ",6.2," 6,049 ", -   , -   , n.d. , n.d. , -   , -   ,0.0, 2 , -   , 2 , 10 , 2 , 1 , 45 , -   , -   , 1 , 4 , 45 , 4 , 55 ,0.1, -   , n.a. , 3 , 5 , 9 , -   , n.a. , n.a. , -   ,0.0,0.00," 1,040 ",0.6, -   ,0.0, -   ,0.0," 1,040 ",0.6,0.56,1.9," 3,500 ",1.9, -   , 1 , 1 , 10 , -   , 1 , -   , 1 ,1.0, -   , 1 , 1 , 5 , -   , n.d. ," 1,699 ",,,,,,, 1 , -   ,No,No, 71 ,0.07, 2 , 15 , 680 , 14 , 250 ," $24,986 ", $-   ," $24,986 "," $10,761 ", $-   ," $10,761 "," $35,747 ", $35.22 ," $11,169 ", $135 , $-   ," $4,500 "," $4,635 ", $129 ," $10,534 "," $3,251 "," $65,465 ", $64.50 , $616 ," $16,842 "," $4,854 ", $458 ," $5,312 ", $5.23 ," $1,725 "," $11,843 "," $8,232 "," $20,178 "," $64,132 ", $63.18 , $-   ," $11,951 "
Richmond,M,2011," 196,858 "," 11,741 ", 6 ," 4,258 ", 64 ," 97,096 ",49%, 38 ," 25,674 ", 468 ," 26,142 "," 123,276 ",63%," 628,634 "," 4,301,879 "," 66,529 "," 4,368,408 ",22.2,8.6,311.9," 2,054,027 "," 3,039,699 ", 883 , 69 ," 661,650 "," 5,030,058 "," 1,838,157 "," 9,417,260 "," 11,255,417 "," 2,611 "," 2,119 ",81%,0.5," 5,043 "," 1,546 ",31%," 71,027 "," 371,738 "," 17,078 "," 388,816 ",77%,2.0," 139,472 ",0.7, 607 , 326 ," 48,325 "," 9,452 "," 57,777 "," 10,437 "," 1,719 "," 19,127 "," 44,604 "," 2,431 "," 67,881 "," 19,463 "," 81,464 "," 457,304 "," 159,261 "," 49,406 "," 21,582 ",10%," 506,710 ",2.6," 180,843 ", 13 , 10 ," 105,827 "," 31,951 "," 1,678 "," 139,456 ",0.7, 368 , 15 , 383 ," 26,600 "," 1,976 ", 73 ," 93,575 ", 146 ," 2,748 ", 1 ," 2,196 "," 96,323 "," 2,490 "," 122,923 ",0.6," 5,854 ", 452 , n.d. , 89 ," 2,579 ", 18 , 457 , 1 ," 47,173 ",25.9,0.13," 16,885 ",9.3, n.a. ,," 113,335 ",62.3," 177,393 ",97.5,0.50,0.2, n.a. ,, 68 , 59 , 127 , n.a. , -   , 53 , 97 , 150 ,0.8, 18 , 168 , 4 , n.d. ," 3,246 "," 248,961 "," 24,116,020 ",,Y,,,,, 4 , -   ,No,No," 6,842 ",0.03, 396 , 249 ," 14,008 ", 280 ," 1,396 "," $6,352,202 "," $1,580,646 "," $7,932,848 ",  ,  , $-   ," $7,932,848 ", $40.30 ," $423,810 ", $-   ," $3,855 "," $2,300 "," $6,155 "," $490,672 "," $1,278,765 "," $13,306 "," $10,145,556 ", $51.54 , $-   ," $6,232,427 "," $1,056,251 "," $86,302 "," $1,142,553 ", $5.80 ," $227,170 "," $385,845 "," $40,299 "," $607,036 "," $8,635,330 ", $43.87 , n.a. ," $1,364,104 "
Rossland,A,2011," 3,554 ", 261 , 2 , 18 , 15 ," 1,839 ",52%, 9 , 11 , 65 , 76 ," 1,924 ",54%, 158 ," 24,695 ", 228 ," 24,923 ",7.0,0.4,11.0," 7,463 "," 18,987 ", 15 , 130 ," 4,300 "," 29,223 "," 24,968 "," 5,189 "," 30,157 ", 540 , 436 ,81%,17.5, 819 , 493 ,60%," 1,107 "," 19,608 ", 350 ," 19,958 ",28%,5.6," 18,947 ",5.3, 34 , 34 , 160 , 1 , 161 , 94 , 41 , 448 , 695 , 10 ," 1,194 "," 1,118 "," 1,201 "," 21,186 "," 20,099 "," 49,056 "," 21,406 ",70%," 70,242 ",19.8," 41,505 ", 9 , 6 ," 9,357 ", n.d. ," 1,000 "," 10,357 ",2.9, 1 , 1 , 2 , 98 , 105 , 2 ," 1,424 ", -   , -   , -   , 107 ," 1,424 ", 106 ," 1,522 ",0.4, 96 , 1 , 1 , 4 , 110 , -   , -   , -   , -   ,0.0,0.00," 1,820 ",1.0," 1,530 ",0.8," 1,154 ",0.6," 4,504 ",2.5,0.70,1.0," 1,380 ",0.8, 1 , 5 , 6 , 10 , 2 , -   , 3 , 3 ,0.8, -   , 5 , 1 , n.d. , 47 ," 2,000 "," 11,698 ",,,,,,, 1 , -   ,No,No, 321 ,0.09, 28 , 32 ," 2,260 ", 45 , 330 ," $124,001 ", $-   ," $124,001 ", $-   , $-   , $-   ," $124,001 ", $34.89 ," $25,008 ", $-   , $-   , $-   , $-   ," $3,390 ", $852 , $296 ," $153,547 ", $43.20 , $-   ," $88,350 "," $19,121 "," $1,450 "," $20,571 ", $5.79 ," $9,483 "," $14,851 ", $-   ," $20,292 "," $153,547 ", $43.20 , $-   , n.d. 
Salmo,A,2011," 2,816 ", 115 , 1 , 5 , 7 ," 1,071 ",38%, 1 , 3 , 43 , 46 ," 1,118 ",40%, 184 ," 21,305 ", 369 ," 21,674 ",7.7,0.3,15.5," 5,515 "," 15,765 ", 1 , 129 ," 1,475 "," 23,149 "," 24,450 "," 6,863 "," 31,313 ", 670 , 584 ,87%,26.9," 1,297 ", 951 ,73%," 1,228 "," 16,631 ", -   ," 16,631 ",25%,5.9," 15,445 ",5.5, 48 , 48 , 40 , -   , 40 , 84 , 87 , 637 ," 1,100 ", -   ," 1,824 "," 1,818 "," 1,312 "," 18,503 "," 17,311 "," 49,056 "," 21,406 ",73%," 67,559 ",24.0," 38,717 ", 12 , 9 ," 2,102 ", -   , 27 ," 2,129 ",0.8, 15 , 16 , 31 , 145 , 43 , 16 , 283 , 1 , 3 , -   , 60 , 286 , 59 , 431 ,0.2, 27 , 1 , 17 , 49 , 108 , -   , -   , -   , -   ,0.0,0.00," 1,074 ",0.6, 743 ,0.4, 895 ,0.5," 2,712 ",1.5,0.53,0.7," 1,215 ",0.7, 1 , 2 , 3 , 15 , 2 , -   , 2 , 2 ,0.7, -   , 4 , 1 , n.d. , 332 ," 2,079 "," 14,008 ",,Y,,,,meter readers, 1 , -   ,No,Yes, 205 ,0.07, 22 , 12 ," 1,400 ", 28 , 266 , $-   , $-   , $-   ," $61,000 ", $-   ," $61,000 "," $61,000 ", $21.66 ," $19,804 ", $-   ," $11,708 "," $6,732 "," $18,440 "," $4,475 "," $29,206 ", $-   ," $132,925 ", $47.20 , $-   ," $48,083 "," $12,782 ", $580 ," $13,362 ", $4.75 ," $4,487 "," $15,790 "," $1,867 "," $12,768 "," $96,357 ", $34.22 , $-   , $-   
Salt Spring Island,A,2011," 10,749 ", 492 , 2 , 10 , 57 ," 4,969 ",46%, 5 , 7 , 192 , 199 ," 5,173 ",48%, 736 ," 119,100 "," 2,180 "," 121,280 ",11.3,1.2,60.2," 25,532 ", n.d. , 98 , 670 ,  ," 121,280 ",  ," 31,126 "," 31,126 "," 2,220 "," 1,686 ",76%,13.9," 2,051 "," 1,311 ",64%," 3,079 "," 48,047 ", -   ," 48,047 ",48%,4.5," 35,923 ",3.3, 35 , 35 , 300 , -   , 300 , 752 , 40 ," 1,829 "," 2,067 ", 18 ," 3,954 "," 13,967 "," 3,831 "," 52,036 "," 49,925 "," 49,056 "," 21,406 ",49%," 101,092 ",9.4," 71,331 ", 21 , 18 ," 15,050 ", n.d. , 500 ," 15,550 ",1.4, -   , 2 , 2 , 65 , 23 , 21 ," 1,063 ", -   , 565 , 3 , 47 ," 1,628 ", 23 ," 1,693 ",0.2, 10 , 4 , 26 , 52 , 75 , -   , -   , -   ," 2,335 ",1.3,0.12, -   ,0.0, -   ,0.0," 1,372 ",0.8," 3,707 ",2.0,0.19,0.2," 25,000 ",13.7, -   , 6 , 6 , 145 , 2 , 1 , 4 , 5 ,0.5, -   , 7 , 1 , n.d. , 242 ," 15,850 "," 68,563 ",Y,Y,,,,, 1 , 1 ,No,No, 300 ,0.03, 6 , -   ," 2,016 ", 40 , 290 , $-   , $-   , $-   ," $169,064 ", $-   ," $169,064 "," $169,064 ", $15.73 ," $51,073 ", $-   , $-   , $-   , $-   ," $16,100 "," $43,593 "," $17,065 "," $296,895 ", $27.62 , $-   ," $106,500 "," $31,061 "," $3,539 "," $34,600 ", $3.22 ," $8,925 "," $50,175 ", $-   ," $95,025 "," $295,225 ", $27.47 , $-   ," $39,690 "
Sechelt,A,2011," 15,730 ", 868 , 1 , 19 , 4 ," 6,147 ",39%, 3 ," 1,684 ", 60 ," 1,744 "," 7,894 ",50%," 21,912 "," 199,626 "," 3,259 "," 202,885 ",12.9,2.0,99.7," 42,178 ", n.d. , 57 , 149 ," 4,100 "," 206,985 "," 114,700 "," 53,018 "," 167,718 "," 4,883 "," 3,446 ",71%,17.0," 2,236 "," 1,329 ",59%," 3,721 "," 44,185 ", -   ," 44,185 ",44%,2.8," 41,382 ",2.6, 108 , 108 , -   , -   , -   , 663 , 36 ," 1,793 "," 2,961 "," 1,900 "," 6,690 "," 4,547 "," 4,384 "," 50,983 "," 46,037 "," 49,356 "," 21,706 ",49%," 100,339 ",6.4," 67,743 ", 15 , 11 ," 12,050 ", 350 , 850 ," 13,250 ",0.8, 18 , 1 , 19 , 174 , 6 , 10 , 538 , 2 , 260 , -   , 18 , 798 , 26 , 972 ,0.1, 121 , 7 , 11 , 22 , 48 , -   , -   , -   ," 2,832 ",1.6,0.10," 5,262 ",2.9, -   ,0.0," 6,647 ",3.7," 14,741 ",8.1,0.51,0.4," 2,586 ",1.4, 3 , 10 , 13 , 56 , 3 , -   , 8 , 8 ,0.5, -   , 11 , 1 , n.d. , 881 ," 16,350 "," 117,400 ",Y,Y,,,,, 1 , -   ,,Yes, 517 ,0.03, 59 , n.a. ," 2,034 ", 41 , 298 ," $304,350 ", $-   ," $304,350 "," $169,214 ", $-   ," $169,214 "," $473,564 ", $30.11 ," $65,618 ", $-   ," $6,900 ", $250 ," $7,150 "," $26,088 "," $3,989 ", $964 ," $577,373 ", $36.71 , $-   ," $394,602 "," $66,897 "," $6,830 "," $73,727 ", $4.69 ," $9,060 "," $29,194 "," $29,766 "," $30,283 "," $566,632 ", $36.02 , n.d. ," $29,766 "
Smithers,M,2011," 7,848 ", 534 , 112 , 77 , 38 ," 2,955 ",38%, 704 , 205 , 39 , 244 ," 3,903 ",50%," 2,130 "," 76,132 "," 2,049 "," 78,181 ",10.0,1.0,35.4," 22,377 "," 73,881 ", -   , 517 ," 7,750 "," 85,931 "," 52,250 "," 29,895 "," 82,145 "," 1,420 "," 1,209 ",85%,15.5," 1,172 ", 738 ,63%," 2,399 "," 30,199 ", n.a. ," 30,199 ",37%,3.8," 27,705 ",3.5, 77 , 77 , 37 , -   , 37 , 225 , 26 , 702 , 606 , -   ," 1,334 "," 1,527 "," 2,624 "," 31,610 "," 29,309 "," 49,056 "," 21,406 ",61%," 80,666 ",10.3," 50,715 ", 14 , 11 ," 6,000 ", n.a. , 450 ," 6,450 ",0.8, 38 , 2 , 40 , 538 , 82 , 1 ," 1,485 ", 13 , 73 , 1 , 97 ," 1,558 ", 133 ," 2,096 ",0.3, 99 , 12 , 4 , 8 , 141 , -   , -   , -   , -   ,0.0,0.00," 1,826 ",1.0, 750 ,0.4," 5,461 ",3.0," 8,037 ",4.4,0.56,0.6," 1,322 ",0.7, 1 , 9 , 10 , 20 , 2 , -   , 7 , 7 ,0.9, -   , 9 , 1 , n.d. , 403 ," 8,958 "," 55,522 ",Y,Y,,,,, 1 , -   ,No,No, 373 ,0.05, 39 , -   ," 2,209 ", 44 , 304 ," $162,007 ", $-   ," $162,007 "," $61,517 ", $-   ," $61,517 "," $223,524 ", $28.48 ," $56,863 ", $250 ," $7,076 ", $-   ," $7,326 "," $16,691 "," $5,457 ", $-   ," $309,861 ", $39.48 ," $17,859 "," $219,240 "," $33,918 "," $2,008 "," $35,926 ", $4.58 ," $10,568 "," $14,154 ", $-   ," $25,651 "," $305,539 ", $38.93 ," $6,182 ", $-   
Sparwood,A,2011," 4,811 ", 230 , 13 , 41 , 12 , 776 ,16%, 12 , 23 , 28 , 51 , 839 ,17%, 787 ," 16,899 ", 17 ," 16,916 ",3.5,0.2,7.7," 4,205 ", n.d. , -   , n.d. , 950 ," 17,866 "," 11,000 ", n.d. ," 11,000 ", 564 , 471 ,84%,27.8," 1,207 ", 739 ,61%," 1,944 "," 24,075 "," 2,500 "," 26,575 ",34%,5.5," 26,000 ",5.4, 55 , 55 , 50 , n.d. , 50 , 600 , -   , 456 , 600 , n.a. ," 1,056 ", n.d. ," 2,544 "," 27,686 "," 26,055 "," 49,581 "," 21,931 ",64%," 77,267 ",16.1," 47,986 ", 15 , 12 , 300 , 150 , 25 , 475 ,0.1, 3 , 1 , 4 , 8 , 6 , n.a. ," 1,200 ", 5 , 18 , -   , 11 ," 1,218 ", 14 ," 1,226 ",0.3, 105 , 2 , 1 , 2 , 16 , -   , -   , -   , -   ,0.0,0.00, n.a. ,," 3,600 ",2.0," 2,200 ",1.2," 5,800 ",3.2,0.66,1.9, 500 ,0.3, 2 , 4 , 6 , 4 , 1 , 5 , 6 , 11 ,2.3, 3 , 15 , 1 , n.d. , 160 ," 2,700 "," 17,807 ",Y,,,Y,,"Digital projector, Overhead projector, ", 1 , -   ,No,No, 433 ,0.09, 30 ,  ," 2,200 ", 44 , 280 ," $160,506 "," $10,000 "," $170,506 "," $19,416 ",  ," $19,416 "," $189,922 ", $39.48 ," $31,471 ", $-   ,  , $-   , $-   ," $11,120 "," $22,865 "," $15,746 "," $271,124 ", $56.36 , $-   ," $134,491 "," $30,838 ", n.d. ," $30,838 ", $6.41 ," $3,464 "," $61,657 "," $12,191 "," $62,488 "," $305,129 ", $63.42 ," $10,000 "," $24,793 "
Squamish,M,2011," 18,901 "," 1,293 ", 1 , 147 , 18 ," 9,889 ",52%, 8 , 226 , 67 , 293 ," 10,190 ",54%," 4,196 "," 167,549 "," 6,366 "," 173,915 ",9.2,1.6,69.0," 70,329 "," 113,862 ", -   , 42 ," 12,024 "," 185,939 "," 119,877 "," 53,088 "," 172,965 "," 1,871 "," 1,570 ",84%,9.0," 1,552 "," 1,023 ",66%," 5,150 "," 50,614 ", 130 ," 50,744 ",47%,2.7," 45,798 ",2.4, 206 , 205 , 696 , 266 , 962 , 757 , -   ," 2,005 "," 4,578 ", -   ," 6,583 "," 6,453 "," 5,907 "," 57,533 "," 52,456 "," 51,551 "," 22,975 ",47%," 109,084 ",5.8," 75,431 ", 24 , 22 ," 13,391 ", n.d. , 107 ," 13,498 ",0.7, 42 , 45 , 87 ," 1,207 ", 325 , 69 ," 10,352 ", 5 , 408 , 5 , 404 ," 10,760 ", 372 ," 11,967 ",0.6, 266 , 9 , n.d. , 119 , 491 , 54 , 998 , 69 ," 2,161 ",1.2,0.06, -   ,0.0," 6,463 ",3.6," 11,798 ",6.5," 20,422 ",11.2,0.59,0.6, 901 ,0.5, 2 , 20 , 22 , 18 , 4 , -   , 9 , 9 ,0.5, 2 , 15 , 1 ," 2,380 "," 4,102 "," 16,432 "," 121,177 ",Y,,,,,, 1 , -   ,No,No," 1,045 ",0.06, 81 , 50 ," 2,519 ", 50 , 353 ," $835,244 ", $-   ," $835,244 "," $12,930 ", $-   ," $12,930 "," $848,174 ", $44.87 ," $82,912 ", $625 ," $9,980 "," $1,397 "," $12,002 "," $14,981 "," $2,320 ", $-   ," $960,389 ", $50.81 ," $16,344 "," $671,098 "," $103,509 "," $12,126 "," $115,635 ", $6.12 ," $19,311 "," $96,694 ", $-   ," $79,959 "," $982,697 ", $51.99 , $-   , $-   
Stewart,A,2011, 495 , 21 , 1 , 2 , 4 , 136 ,27%, 114 , 3 , 7 , 10 , 260 ,53%, 123 ," 2,811 ", n.a. ," 2,811 ",5.7,0.1,2.0, 731 , n.d. , -   , 5 , 852 ," 3,663 "," 2,183 ", 666 ," 2,849 ", 75 , 56 ,75%,19.9, 742 , 556 ,75%, 161 ," 19,754 ", -   ," 19,754 ",96%,39.9," 19,569 ",39.5, 44 , 44 , -   , -   , -   , 16 , -   , 287 , 521 , 24 , 832 , 76 , 177 ," 20,630 "," 19,689 ", -   , -   ,0%," 20,630 ",41.7," 19,689 ", 11 , 8 , 460 , 240 , n.a. , 700 ,1.4, 1 , n.d. , 1 , 14 , 4 , 2 , 956 , 1 , 68 , n.d. , 7 ," 1,024 ", 6 ," 1,038 ",2.1, 9 , 1 , n.d. , 2 , 8 , -   , -   , -   , -   ,0.0,0.00, -   ,0.0," 1,440 ",0.8, -   ,0.0," 1,440 ",0.8,1.60,2.8, 260 ,0.1, 1 , -   , 1 , 9 , -   , -   , 3 , 3 ,6.1, -   , 3 , -   , -   , 64 , 243 ," 2,536 ",,,,,,, 1 , -   ,No,Yes, 190 ,0.38, 30 , n.a. ," 1,400 ", 28 , 176 ," $35,000 "," $5,000 "," $40,000 ", $-   , $-   , $-   ," $40,000 ", $80.81 ," $15,378 "," $16,260 ", $-   , $-   ," $16,260 ", $94 , $-   , $285 ," $72,017 ", $145.49 ," $8,093 "," $45,952 "," $3,397 ", $-   ," $3,397 ", $6.86 ," $1,048 ", $-   ," $2,118 "," $13,689 "," $66,204 ", $133.75 ," $13,906 "," $4,827 "
Surrey,M,2011," 462,454 "," 21,238 ", 118 ," 3,247 ", 44 ," 159,834 ",35%, 475 ," 19,104 ", 214 ," 19,318 "," 179,627 ",39%," 319,665 "," 4,023,872 "," 93,522 "," 4,117,394 ",8.9,5.1,151.4," 2,314,280 ", n.d. , 10 , n.d. ," 525,096 "," 4,642,490 "," 2,354,105 "," 1,457,197 "," 3,811,302 "," 6,053 "," 4,905 ",81%,1.2," 4,068 "," 2,441 ",60%," 77,304 "," 542,448 "," 137,861 "," 680,309 ",84%,1.5," 166,854 ",0.4," 2,811 "," 1,234 "," 31,893 "," 3,206 "," 35,099 "," 16,492 "," 7,520 "," 28,467 "," 44,034 ", 581 ," 80,602 "," 36,605 "," 93,796 "," 763,722 "," 204,693 "," 49,581 "," 21,931 ",6%," 813,303 ",1.8," 226,624 ", 31 , 28 ," 371,735 ", n.d. ," 3,627 "," 375,362 ",0.8, 872 , 21 , 893 ," 7,006 "," 1,650 ", 457 ," 122,053 ", 166 ," 2,896 ", 5 ," 2,278 "," 124,949 "," 2,688 "," 131,955 ",0.3," 14,350 ", 339 , 14 , 497 ," 3,185 ", 169 ," 2,335 ", 2 ," 75,482 ",41.5,0.09," 55,701 ",30.6," 1,529 ",0.8," 147,531 ",81.1," 280,243 ",154.0,0.33,0.4," 6,305 ",3.5, 97 , 144 , 241 , 346 , 55 , 32 , 190 , 222 ,0.5, 15 , 292 , 8 , n.d. ," 965,767 "," 360,846 "," 2,770,648 ",Y,Y,Y,,,Energy Meters, 9 , 1 ,Yes,No," 17,551 ",0.04," 1,236 ", 622 ," 27,200 ", 544 ," 3,021 "," $11,230,196 "," $1,308,563 "," $12,538,759 ", n.a. , n.a. , $-   ," $12,538,759 ", $27.11 ," $898,463 ", $-   , $-   ," $51,982 "," $51,982 "," $609,683 "," $24,090 "," $1,663,977 "," $15,786,954 ", $34.14 , $-   ," $10,804,445 "," $181,445 "," $261,724 "," $443,169 ", $0.96 ," $124,068 "," $1,290,689 ", $-   ," $718,766 "," $13,381,137 ", $28.94 ," $73,644 "," $2,132,768 "
Taylor,M,2011," 1,497 ", 44 , -   , 5 , 3 , 214 ,14%, 1 , 6 , 7 , 13 , 228 ,15%, 96 ," 4,781 ", 180 ," 4,961 ",3.3,0.1,3.9, 812 ," 3,444 ", -   , 5 , 220 ," 5,181 "," 2,286 ", 514 ," 2,800 ", 224 , 209 ,93%,42.1, 198 , 180 ,91%," 1,581 "," 6,869 ", 2 ," 6,871 ",12%,4.6," 6,843 ",4.6, 16 , 20 , 5 , -   , 5 , 177 , -   , 145 , 102 , -   , 247 , 238 ," 1,758 "," 7,134 "," 7,101 "," 49,056 "," 21,406 ",87%," 56,190 ",37.5," 28,507 ", 12 , 9 , 244 , 156 , -   , 400 ,0.3, -   , -   , -   , -   , 1 , 1 , 63 , 1 , 4 , 1 , 4 , 67 , 2 , 67 ,0.0, 6 , 4 , 1 , 3 , 5 , -   , -   , -   , -   ,0.0,0.00, -   ,0.0," 1,207 ",0.7, 293 ,0.2," 1,500 ",0.8,0.55,1.7, 110 ,0.1, 1 , 5 , 6 , 10 , 1 , 1 , 2 , 3 ,2.0, 1 , 5 , 1 , 11 , 25 , 514 ," 4,336 ",,,,,,, 1 , -   ,No,No," 1,664 ",1.11, 10 , n.a. ," 1,286 ", 26 , 247 ," $59,381 ", $-   ," $59,381 ", $-   , $-   , $-   ," $59,381 ", $39.67 ," $13,154 ", $-   , $-   , $-   , $-   , $412 ," $4,667 ", $-   ," $77,614 ", $51.85 , $-   ," $40,457 "," $6,305 ", $367 ," $6,672 ", $4.46 ," $4,278 "," $7,076 ", $-   ," $18,879 "," $77,362 ", $51.68 , $-   , $-   
